FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
171719,11643,46899,1895,814,806,131773,7776,14845,683,554,393,153,246
66852,5783,16259,710,288,240,104822,11895,14668,542,323,255,56,246
81873,13510,19500,875,709,358,125611,17522,9563,457,430,300,72,246
27804,13203,5804,335,408,356,57975,18110,5725,246,300,478,41,246
54269,5290,16037,1070,246,503,80623,6654,14279,935,276,541,56,246
36114,1153,1595,161,406,129,91558,3792,4516,230,294,129,27,246
19263,1946,3536,347,235,105,60592,5071,4730,265,196,207,23,246
93997,7993,10457,748,1029,0,142521,12184,11051,628,417,0,79,246
12534,694,0,4,255,271,50241,5032,1115,47,168,250,21,246
30403,10855,909,104,364,279,71403,21458,4079,89,419,252,43,246
35561,4875,3066,250,444,35,104496,9527,3908,225,302,203,27,246
86156,7075,12780,872,993,295,164003,11351,15258,846,693,426,47,246
23549,1132,0,0,562,446,69112,3763,0,0,528,426,30,246
28719,238,9067,660,346,282,95425,2529,14038,809,186,318,19,246
4638,4588,3681,320,513,2,30608,17797,10276,522,625,0,12,246
55176,6554,3190,386,387,229,71356,9861,8024,566,394,159,52,246
31576,11988,13373,807,267,120,76927,25644,15523,814,244,140,27,246
135944,29129,27868,1581,835,98,178514,37446,16341,769,567,406,88,246
98080,5933,7198,445,628,464,155326,8872,7493,440,497,558,57,246
50703,11324,0,0,163,544,84305,19227,719,0,213,274,60,246
39294,0,0,13,207,123,118490,1202,0,0,185,128,29,246
34464,2800,4064,460,559,67,95616,8008,4207,454,444,48,28,246
33827,8527,6081,554,297,262,81702,16026,6071,479,234,442,53,246
12298,7208,5789,439,889,5,34774,11467,5937,286,712,51,28,246
57417,0,6113,222,240,0,95398,2845,5358,169,173,120,66,246
52341,10055,30269,1514,762,0,66748,9291,20578,1232,345,296,74,246
35905,7112,15431,727,0,114,103482,14493,15169,650,0,143,40,246
45153,10231,2631,194,328,229,71095,22082,6752,265,259,238,49,246
39998,6533,0,0,442,277,113979,14169,0,0,206,160,24,246
19488,10074,9051,547,262,0,60567,18037,6566,340,249,177,37,246
59011,4612,1987,266,0,141,91233,7944,3227,154,93,414,49,246
51835,14926,15657,915,267,0,102713,24617,12043,661,293,70,47,246
23568,21665,1673,273,153,406,88709,58372,3750,243,0,437,20,246
46548,0,0,0,0,253,117111,2405,156,0,35,326,40,246
25533,1682,0,175,184,262,92516,5688,0,66,0,309,23,246
63824,2742,21354,1416,435,0,128548,5592,18231,1132,280,184,43,246
74094,5119,15426,1110,799,31,74045,9929,11429,668,501,260,74,246
143456,16974,31344,1895,1118,0,248832,21385,19724,1097,725,188,52,246
33442,8875,23509,1227,448,270,89531,18078,20725,1049,340,129,28,246
104960,19981,1966,0,679,0,201868,36250,4145,140,508,318,48,247
14343,2920,2551,75,346,394,44989,6776,2849,6,220,312,28,247
82951,0,14418,976,844,171,169196,1522,17936,1148,615,108,50,247
53116,14825,10522,634,174,158,122895,28350,10405,616,229,314,37,247
78593,4660,2194,193,615,323,219778,11498,8711,503,583,149,47,247
64892,6886,18515,811,451,253,164426,11828,17889,592,253,212,39,247
10460,1295,1939,210,259,250,49531,7581,6373,341,0,207,16,247
46615,21511,7348,349,205,0,65259,20401,5443,273,118,499,53,247
34723,6204,19210,923,333,205,102345,12336,19733,920,234,244,31,247
42381,518,459,69,306,53,121705,3344,1517,70,210,101,23,247
30642,2845,7642,418,229,0,72223,6163,8116,448,139,17,30,247
51218,4257,17365,1151,241,155,111141,9772,21149,1143,31,269,30,247
21854,2588,1542,309,463,186,60973,5859,2738,256,172,166,26,247
60130,15123,15826,1180,532,261,76134,23793,12331,728,330,294,47,247
115073,7901,0,188,768,779,163356,10851,5067,367,774,451,59,247
67485,5213,21311,1266,631,613,93821,9214,15664,851,347,607,62,247
57837,21081,0,0,262,228,111710,27350,1218,0,342,250,65,247
8766,3432,5205,515,286,189,37475,11685,7214,576,127,124,17,247
52057,5034,0,0,439,0,88677,11304,0,0,260,351,51,247
152972,21235,7568,677,309,0,117349,31059,13272,685,513,355,91,247
12869,0,0,9,307,208,69605,651,0,0,138,251,15,247
43881,17687,8034,548,315,171,86234,28713,7553,423,348,393,48,247
52679,12629,0,0,639,240,118575,22464,1431,157,404,207,41,247
28569,2474,4843,253,493,374,69349,8434,11665,606,261,375,37,247
31050,2487,7009,507,220,137,86684,6222,9779,363,39,246,24,247
116728,9519,9021,601,960,195,156801,11135,13333,737,408,259,66,247
41413,8798,16395,872,507,0,103903,16281,17173,874,366,68,28,247
40545,0,17730,1012,145,228,85592,426,12630,676,122,290,53,247
28863,20375,10084,581,183,0,71222,41706,10836,562,117,0,26,247
50265,1804,4017,128,339,231,62069,7638,4308,218,387,295,74,247
53617,1260,0,0,432,114,92226,2858,1705,0,229,213,39,247
21283,3218,0,0,367,198,64595,8076,0,0,207,213,24,247
30650,1146,10243,535,255,447,81927,3337,13180,595,70,674,26,247
71594,25966,0,0,358,0,81504,29433,365,45,205,39,65,247
25440,1834,6135,405,417,273,62702,5360,7886,369,169,230,28,247
17271,1172,9707,560,216,226,57017,3901,13146,578,96,251,20,247
7981,3730,3206,252,199,156,45631,13562,6213,214,2,55,13,247
31953,5361,0,0,367,119,84997,11680,4030,58,224,105,26,247
23672,250,582,90,199,52,86094,1612,1824,175,151,233,23,247
104840,3736,11035,464,463,0,106198,5792,6827,426,344,168,77,247
33491,9325,10595,648,369,322,78681,16060,9015,433,425,218,47,247
98510,27669,1475,128,0,82,191827,46336,2126,171,124,203,43,247
52377,1525,0,16,0,317,146166,4785,2448,88,0,373,31,247
92941,10124,20774,1150,430,0,231737,19614,22937,1161,306,308,32,247
98557,10509,16204,1088,756,356,163872,15406,10564,734,500,256,51,247
11745,1122,0,45,208,240,33025,12327,1744,72,43,263,25,247
43901,4852,0,0,940,19,84468,8221,2742,165,475,171,61,247
52839,24213,20523,1286,466,298,127709,45504,20758,1133,416,292,36,247
64236,558,26583,1677,354,277,103094,3425,25829,1499,141,352,48,247
19544,2319,7086,509,304,401,70178,6790,11197,558,300,501,21,247
85428,3212,1660,498,1410,991,79609,6725,7639,597,670,519,108,247
93080,8772,6824,568,1526,194,164725,15153,10169,518,812,262,89,247
139896,16162,7416,600,601,77,178179,25196,13450,857,581,231,76,247
68988,8090,10184,1221,552,191,75737,8314,7533,735,294,278,76,247
66964,23414,19747,1683,487,0,99739,19687,17791,1337,381,464,85,247
42640,9197,9730,1038,795,0,112372,19360,11163,985,763,155,30,247
120942,35271,45118,2249,589,107,173603,36367,24254,1333,360,322,83,247
10722,2614,2550,350,283,155,56525,8511,4328,377,119,135,15,247
29365,6573,0,0,789,19,66654,14876,0,42,458,165,40,247
69463,12262,6832,704,795,300,130002,12943,7705,508,459,473,60,247
79837,52457,0,58,1097,102,83750,55098,3342,144,666,303,65,247
122928,14810,4858,166,1034,411,120627,22787,6313,231,898,419,87,247
75911,17306,7133,352,75,104,180822,32284,8451,390,216,242,37,247
34552,5885,9775,448,610,0,81661,13445,10767,413,412,160,36,247
44041,3456,14241,825,555,389,67763,10027,13064,612,473,376,41,247
54954,837,5189,261,529,62,129053,4684,8134,227,302,336,34,247
37923,6455,12483,699,438,146,77103,13179,17418,855,259,103,36,247
189939,28487,25978,1460,1166,37,171976,21747,13578,696,467,417,113,247
28538,532,0,0,361,80,92335,2997,0,0,255,224,25,247
73933,5083,19837,985,343,343,139516,9026,16756,654,293,175,61,247
16998,9380,2003,216,555,335,31225,17845,3545,206,397,303,37,247
138394,31828,13120,1042,883,394,221523,49537,18228,1184,730,444,55,247
103125,25031,7904,389,1055,350,106450,31401,8900,395,505,750,73,247
43723,771,6586,468,511,313,62235,4541,7583,408,244,325,58,247
12873,3756,4136,343,267,280,47185,11096,7110,261,158,234,19,247
28168,211,0,39,397,364,88554,949,4083,105,244,290,31,247
100892,16512,14057,1000,537,195,202666,27433,16105,1066,430,114,37,247
35342,0,192,61,495,225,95432,693,695,11,281,151,27,247
12210,7848,5979,374,402,83,33616,18680,6689,272,411,1,24,247
9284,7871,1704,285,441,114,39529,22189,4669,244,268,112,18,247
41852,1501,0,262,45,44,86285,4000,1733,225,142,342,38,247
33454,2633,10124,813,612,146,84050,5419,9695,672,589,133,30,247
19609,12020,15802,915,64,353,46538,23811,18004,950,0,305,35,247
28371,7617,10828,755,324,262,99835,17132,12997,787,142,192,23,247
65581,10422,25139,1547,748,125,117609,17250,21776,1261,639,117,39,247
24693,19180,20285,1177,252,205,70464,27843,16186,875,306,516,37,247
58665,14303,10838,720,241,313,71389,24673,8867,519,182,290,56,247
109385,16926,22621,1473,448,198,190423,18659,17484,913,531,252,77,247
40830,4562,3073,305,345,0,61414,9025,7597,433,384,226,55,247
253269,52693,56275,3626,1053,1003,140026,30774,18342,1022,639,556,170,247
162113,20143,59488,3097,682,0,207187,13546,26409,1521,515,712,84,247
43043,3411,12388,584,570,0,97273,9117,14904,617,372,119,29,247
39552,4488,3433,288,0,55,75758,9391,7119,329,22,87,51,247
38533,0,3643,264,372,126,74160,2233,9484,370,275,238,43,247
136958,12855,5083,471,591,125,192308,17400,4725,208,800,188,95,247
122905,37163,12636,544,397,0,201138,37454,9908,432,583,221,74,247
31289,13644,14079,968,486,0,67897,24929,13186,687,357,78,38,247
106570,46711,15512,1005,427,0,185522,74503,11352,640,257,206,45,247
56602,12116,0,0,0,0,81588,32284,2088,104,192,61,63,247
84208,10846,7138,492,916,0,115645,10899,8735,383,459,319,66,247
97527,15182,9057,675,666,338,83806,13617,9110,604,625,377,90,247
71010,13710,20582,1236,663,132,124676,17253,12431,742,626,452,45,247
34569,5014,10011,518,357,101,74195,9387,6464,337,361,407,37,247
66150,1874,0,0,817,350,118286,4833,929,111,727,440,43,247
18824,2399,9311,512,267,211,72740,6227,15239,626,316,266,20,247
25383,18775,0,0,384,264,66695,33139,0,0,247,370,39,247
44198,8334,20585,1249,324,1,90607,14440,16709,912,228,137,41,247
112095,4907,13043,781,733,155,161104,15330,7963,420,513,366,76,247
37871,4243,16174,1095,645,443,69397,7406,12978,853,330,341,41,247
99129,3824,13850,990,396,334,245788,9845,16506,1041,223,512,37,247
73003,598,6753,468,879,0,118076,2887,11509,507,595,162,46,247
38098,2930,4930,356,349,7,108401,6719,7756,317,213,53,27,247
32848,1661,0,148,636,168,87765,5190,919,237,506,330,26,247
27372,0,6860,447,426,283,81738,642,9006,458,173,262,28,247
25911,5047,13955,681,201,301,96893,16045,16104,639,23,506,22,247
10976,9991,0,0,226,141,37496,24767,0,0,45,167,21,247
17705,2787,8402,535,316,286,61960,6800,10562,511,174,314,24,247
12175,4981,266,0,264,173,38019,12996,1244,0,46,326,31,247
42528,6381,8738,355,460,380,107290,13396,11021,359,401,460,34,247
138876,5263,19560,1189,781,786,142010,7274,10901,703,551,438,96,247
88530,2328,0,28,189,271,168760,7372,1355,85,211,417,55,247
39913,2025,25891,1233,0,131,68386,4633,20527,1048,30,271,46,247
51510,0,16306,949,310,485,85300,2247,11059,560,170,344,40,247
18524,2023,0,84,264,307,61715,5376,3242,184,122,546,23,247
71901,11763,38873,1871,16,0,113141,17105,23721,1120,130,56,60,247
102959,19108,7923,509,796,0,105039,17910,9859,479,532,504,86,247
37705,0,0,181,549,0,123811,637,814,178,490,0,25,247
56644,15471,35902,2116,753,367,77809,17565,25763,1339,504,332,57,247
77987,14085,7232,773,1247,501,189718,23461,9204,560,955,416,37,247
33922,5285,2486,314,207,392,70080,11946,3979,289,374,342,32,247
59352,9296,10495,686,561,238,101349,15899,9742,673,441,343,43,247
139587,15822,51372,2954,493,0,181779,17591,26785,1608,908,181,92,247
25756,4949,11204,893,190,370,49489,7652,13151,872,113,274,38,247
86863,16900,21256,1352,1199,370,153181,16317,15881,805,998,302,61,247
14977,2054,11025,746,352,243,55466,6289,14653,769,203,337,21,247
45381,360,15468,994,364,0,72417,5671,11319,751,287,146,44,247
58831,6615,19603,1443,573,144,78426,12452,16435,945,241,246,58,247
144312,955,3617,533,1086,182,287574,5428,10238,825,415,270,53,247
26710,689,5854,485,525,319,83886,3747,7384,413,343,257,22,247
72539,1287,2409,343,666,183,141326,3857,3124,267,554,223,43,247
27012,790,5406,616,520,0,67746,4015,7327,628,239,114,34,247
37530,293,0,152,396,189,119379,1602,703,83,239,282,22,247
8249,7093,5028,291,235,285,29530,21718,7500,270,55,372,17,247
33411,7337,15101,940,264,264,94490,15507,16021,825,147,206,25,247
38950,1990,4879,261,99,0,99673,5962,8239,344,0,168,39,247
220722,21921,32228,1768,532,111,237143,28978,25315,1324,477,354,109,247
9252,7497,12388,884,265,138,18992,15618,13816,881,199,165,30,247
54132,0,15169,1062,456,510,87944,1379,17700,1006,512,339,45,247
87722,5144,22498,1509,207,0,194141,11037,17448,1004,395,205,49,247
176052,20807,0,0,607,522,258303,25394,2091,197,434,334,74,247
23929,3399,4342,429,252,256,73199,9020,7611,405,192,204,25,247
39622,372,0,252,568,300,98805,1670,3253,257,585,281,36,247
51381,9989,11595,935,385,356,108015,21609,11176,762,201,268,40,247
21906,153,6152,713,502,0,73592,11415,6259,406,367,90,35,247
172548,30030,28697,1992,409,295,160174,28529,10721,587,168,380,93,247
67445,11917,5018,652,811,134,92425,30149,8611,544,388,356,66,247
51300,11986,10389,801,249,207,95287,18915,11421,693,295,345,36,247
68756,9705,16476,1101,825,379,166503,15778,16870,894,642,578,56,247
11782,3547,2446,259,292,270,43064,10016,5572,365,128,218,19,247
92070,26777,20419,1337,745,262,148650,34268,15919,902,394,278,53,247
31914,0,796,377,316,0,70375,6465,5041,414,548,31,45,247
31882,2785,7842,450,531,252,100935,7162,10189,380,345,246,30,247
19875,7043,8084,574,79,197,50934,15354,16943,881,80,417,36,247
122301,24606,21967,1346,690,244,104832,18915,17511,1027,360,496,122,247
23056,237,6808,497,447,0,66496,4830,7252,393,264,43,24,247
34507,726,0,90,99,186,92015,2794,881,123,220,331,27,247
53265,12042,6339,300,699,165,100371,19803,11332,503,390,333,48,247
25570,4046,653,179,291,461,72767,9301,2637,111,162,365,25,247
234704,80029,53303,3136,1332,50,223226,89835,25171,1431,733,235,93,247
16198,3351,5699,454,373,119,41640,8993,9144,498,176,216,27,247
14538,3015,0,42,786,173,50436,8994,0,18,597,46,21,247
58961,1090,0,0,339,92,99204,5371,0,0,215,197,40,247
32529,4553,25480,1301,63,0,38072,11917,23207,1077,144,155,49,247
40611,6554,2509,282,321,0,113810,14999,2521,140,262,64,29,247
51392,0,9586,518,117,19,85944,3980,8586,361,48,27,50,247
103834,10972,4561,326,24,297,123843,11035,12763,596,314,340,83,247
48574,33093,0,0,462,204,155526,67880,1289,71,352,367,27,247
343599,61407,90134,4629,1329,355,251231,53115,34000,1558,902,429,133,247
20023,2136,8015,527,147,144,50344,6432,10069,443,0,116,26,247
96503,31051,8446,609,687,162,157888,34902,6122,326,444,99,60,247
47495,2630,31309,1605,436,180,67561,4761,16688,878,253,219,56,247
12067,2046,0,95,324,237,40049,8182,444,51,153,267,23,247
57569,7648,23410,1239,886,0,91561,11591,12171,711,468,317,69,247
18868,1469,8738,566,108,280,69650,4834,11609,595,240,361,22,247
15719,1946,8285,385,117,137,55790,5778,8875,305,173,184,24,247
40755,6310,3263,338,282,149,88922,12584,4597,300,80,284,40,247
54934,4049,18907,1068,519,271,132677,8182,20674,1071,400,293,32,247
60711,18773,6084,377,579,273,92805,21434,14100,612,432,287,71,247
52295,19636,5791,344,879,195,102508,31739,9181,407,507,302,43,247
128043,57228,39227,1469,1610,728,69996,42095,13338,483,788,352,144,247
19732,3674,822,214,525,68,74051,10921,2278,179,555,0,21,247
17113,617,2609,290,429,294,69892,2141,4747,221,250,337,18,247
25304,1036,2850,219,373,88,75362,3405,3636,203,363,231,24,247
9762,3130,1870,247,261,126,50917,11092,3448,230,48,0,15,247
75439,21602,26889,1327,349,0,100326,30264,16685,876,404,123,70,247
85437,5455,32023,1785,525,0,127792,10766,27910,1682,668,347,82,247
21070,5154,16929,875,358,386,45540,9467,16867,740,327,298,32,247
87193,3486,6078,414,613,410,149279,10009,10876,543,409,386,40,247
151409,6620,1722,184,1529,0,196347,9337,4652,271,722,225,68,247
25007,6618,12061,586,181,120,77074,15967,15797,609,0,122,21,247
21645,2979,15444,857,358,341,59896,6214,14780,625,262,224,27,247
56815,0,0,151,297,323,91282,2913,4125,282,309,498,76,247
21339,1417,0,142,387,211,76422,5145,1357,109,239,170,21,247
45579,2651,3857,397,166,0,95479,6053,5964,476,97,0,40,247
26895,18116,3736,338,526,0,55626,24097,3610,237,468,353,49,247
8665,1722,2381,331,187,79,40932,10564,3991,267,0,0,17,247
34925,3727,3289,386,129,320,93439,8321,3834,369,0,194,28,247
43479,12005,13519,820,547,344,91035,20661,11386,631,268,191,39,247
17706,1403,1284,169,331,403,62301,5545,2980,135,168,435,24,247
45214,2707,30753,1590,247,126,59268,8135,16063,754,355,400,61,247
18734,0,0,0,541,316,60992,4937,0,0,335,299,20,247
57313,0,0,0,1253,141,76795,623,4106,0,648,494,66,247
14715,16606,0,22,331,200,55084,37277,3449,155,192,185,22,247
114369,9205,4150,255,1026,410,206621,14563,3090,217,638,626,54,247
70492,13324,7695,364,640,186,146104,25137,10869,437,555,208,35,247
38170,1196,3162,142,396,328,85104,3400,6434,219,202,238,35,247
35863,2529,941,0,277,286,126231,5989,2808,0,80,169,25,247
42672,0,18077,745,303,132,109234,1522,19338,777,330,508,30,247
72714,20500,3029,0,1121,25,109185,17107,8556,137,463,211,65,247
120015,9672,35033,1555,429,0,174542,17580,25085,1029,293,153,80,247
24611,97,2412,241,495,200,82569,2041,4463,275,456,271,21,247
27724,0,2409,81,397,214,68881,1988,5516,14,244,258,29,247
10871,4115,2192,74,190,144,47016,11180,7605,200,125,54,26,247
67419,19631,12802,755,450,0,112139,25432,8711,449,517,219,84,247
69205,5789,4383,359,880,0,108636,12280,8578,602,362,233,62,247
86292,12700,47591,2363,436,0,88133,20127,23504,1285,282,196,75,247
17348,1457,10423,529,294,0,56388,5374,9609,427,96,210,29,247
106678,19368,37202,2011,1082,0,173843,21797,20006,1204,835,139,64,247
25485,898,0,7,301,0,95616,3658,2360,151,191,177,24,247
73041,4954,24540,1221,633,514,107762,8286,15532,643,468,529,55,247
37210,1122,15657,802,409,100,92760,4496,18915,867,240,171,41,247
56383,1302,10002,538,651,214,133474,3739,10388,587,319,410,31,247
70637,8220,9144,636,787,267,115952,13286,13158,655,674,186,49,247
42282,9141,16055,816,829,204,63259,13825,11311,464,394,153,58,247
66317,9906,38266,2131,448,68,158225,21498,40312,2020,346,26,32,247
51479,4508,2275,129,280,320,71720,8593,7309,198,349,198,43,247
174768,59545,54342,2930,877,144,137163,61077,17170,906,541,384,117,247
17037,1228,5362,352,330,144,80151,3867,8020,349,139,47,17,247
145391,23525,27226,1165,1145,611,193689,27110,23274,1084,601,327,86,247
38776,561,18295,829,546,534,69968,5667,16604,801,574,342,61,247
54403,0,3826,303,544,138,97646,2627,13432,817,299,165,61,248
9039,6158,0,0,469,46,24089,19693,0,0,410,204,28,248
54282,2702,3217,359,327,58,84542,6982,6388,407,112,59,42,248
38075,26967,0,92,343,185,77173,59806,0,32,243,299,34,248
78789,3414,0,74,235,243,204176,7562,0,153,233,235,45,248
50631,433,27408,1399,211,0,88576,4159,17347,828,215,32,47,248
6460,9693,8165,565,180,304,31533,27289,13488,684,0,277,16,248
23192,4342,5832,607,325,129,48707,9044,8749,529,131,150,30,248
91975,12217,7099,861,402,462,84121,22694,13866,1076,368,713,79,248
23685,5042,5993,479,514,195,68996,11803,7610,487,278,333,25,248
59463,3329,0,364,244,213,68618,8596,4700,415,158,135,60,248
25017,3861,9311,530,654,347,65701,5821,9351,361,616,265,45,248
10042,444,11286,720,418,271,51708,4958,18363,1026,237,298,15,248
59337,9941,7546,430,376,301,84561,11168,5859,366,266,360,62,248
81788,11340,0,370,108,156,130030,16425,1930,216,122,264,61,248
33098,2562,5748,243,418,0,58011,12252,12123,495,315,0,48,248
14856,11062,0,0,252,52,59203,30857,0,0,23,102,19,248
27019,7451,0,101,144,116,66028,18461,1802,78,150,101,34,248
62074,36129,1994,312,397,0,148283,62309,8153,506,183,0,49,248
39432,5260,7349,628,780,423,64976,13838,10233,703,535,400,37,248
13499,3980,13269,817,390,77,54307,8771,15211,770,129,128,23,248
32996,1852,25080,1256,283,71,50091,11088,20824,841,241,173,54,248
54058,2705,0,0,705,8,88708,6879,1121,91,502,253,52,248
18393,1074,5946,539,456,102,61471,3743,9867,627,346,156,20,248
